e01,region_east midlands,region_east of england,region_london,region_north east,region_north west,region_scotland,region_south east,region_south west,region_wales,region_west midlands,region_yorkshire and the humber,Age,l09,n03,w11,w11 - don't know,w15_1,w15_1 - don't know,f01_2,f01_2 - don't know,f01_5,f01_5 - don't know,v01,v01 - don't know
0.024836297846005245,1,0,0,0,0,0,0,0,0,0,0,0.4806259323211356,-0.9253506980639998,0.0638858239853365,1.4939086042770926,-0.4095912160988402,-1.1401852164616024,-0.1186074018957248,1.1580611157330234,-0.09986930428681225,1.6180358015361997,-0.16294418858249332,-0.8268552641606332,-0.285723368552039
1.0553609294465913,1,0,0,0,0,0,0,0,0,0,0,1.4610628760141708,0.2015510444766677,0.4979216217643073,1.4939086042770926,-0.4095912160988402,-1.1401852164616024,-0.1186074018957248,-0.5685765442889045,-0.09986930428681225,2.5691769575739962,-0.16294418858249332,-0.8268552641606332,-0.285723368552039
0.024836297846005245,1,0,0,0,0,0,0,0,0,0,0,0.9708444041676533,1.3284527870173353,0.4979216217643073,-0.6693849925872161,-0.4095912160988402,-1.9506829142070805,-0.1186074018957248,-0.5685765442889045,-0.09986930428681225,-1.2353876665771897,-0.16294418858249332,-0.8268552641606332,-0.285723368552039
0.5400986136462983,1,0,0,0,0,0,0,0,0,0,0,-0.4998110113718997,0.2015510444766677,0.9319574195432782,1.4939086042770926,-0.4095912160988402,-0.3296875187161244,-0.1186074018957248,-0.5685765442889045,-0.09986930428681225,0.6668946454984033,-0.16294418858249332,-0.8268552641606332,-0.285723368552039
0.024836297846005245,1,0,0,0,0,0,0,0,0,0,0,-0.39087357318378463,0.2015510444766677,0.4979216217643073,1.4939086042770926,-0.4095912160988402,1.2913078767748316,-0.1186074018957248,-0.5685765442889045,-0.09986930428681225,0.6668946454984033,-0.16294418858249332,-0.8268552641606332,-0.285723368552039
0.024836297846005245,1,0,0,0,0,0,0,0,0,0,0,1.0253131232617108,0.9528188728371128,1.3659932173222489,-0.6693849925872161,-0.4095912160988402,1.2913078767748316,-0.1186074018957248,0.2947422857220595,-0.09986930428681225,-1.2353876665771897,-0.16294418858249332,-0.8268552641606332,-0.285723368552039
2.6011478768474703,1,0,0,0,0,0,0,0,0,0,0,-0.2819361349956696,2.0797206153777803,0.0638858239853365,-0.6693849925872161,2.441458607253643,0.48081017902935363,-0.1186074018957248,0.2947422857220595,-0.09986930428681225,-0.28424651053939315,-0.16294418858249332,-0.8268552641606332,-0.285723368552039
1.5706232452468842,1,0,0,0,0,0,0,0,0,0,0,0.8074382468854807,1.3284527870173353,1.80002901510122,-0.6693849925872161,-0.4095912160988402,0.48081017902935363,-0.1186074018957248,-1.4318953742998684,-0.09986930428681225,-0.28424651053939315,-0.16294418858249332,-0.8268552641606332,-0.285723368552039
0.024836297846005245,1,0,0,0,0,0,0,0,0,0,0,-0.7176858877481297,1.3284527870173353,0.4979216217643073,-0.6693849925872161,-0.4095912160988402,-1.1401852164616024,-0.1186074018957248,-0.5685765442889045,-0.09986930428681225,-0.28424651053939315,-0.16294418858249332,1.2094015039199533,-0.285723368552039
0.024836297846005245,1,0,0,0,0,0,0,0,0,0,0,1.0253131232617108,-0.5497167838837773,-0.3701499737936343,-0.6693849925872161,-0.4095912160988402,0.48081017902935363,-0.1186074018957248,0.2947422857220595,-0.09986930428681225,-0.28424651053939315,-0.16294418858249332,1.2094015039199533,-0.285723368552039
0.5400986136462983,1,0,0,0,0,0,0,0,0,0,0,-0.17299869680755459,-0.5497167838837773,0.0638858239853365,1.4939086042770926,-0.4095912160988402,-0.3296875187161244,-0.1186074018957248,-0.5685765442889045,-0.09986930428681225,-0.28424651053939315,-0.16294418858249332,-0.8268552641606332,-0.285723368552039
1.0553609294465913,1,0,0,0,0,0,0,0,0,0,0,0.3172197750389631,0.9528188728371128,0.0638858239853365,1.4939086042770926,-0.4095912160988402,0.48081017902935363,-0.1186074018957248,0.2947422857220595,-0.09986930428681225,1.6180358015361997,-0.16294418858249332,-0.8268552641606332,-0.285723368552039
-1.0056883337545808,1,0,0,0,0,0,0,0,0,0,0,-0.9355607641243598,-1.6766185264244449,-1.6722573671305467,1.4939086042770926,-0.4095912160988402,-1.9506829142070805,-0.1186074018957248,0.2947422857220595,-0.09986930428681225,-0.28424651053939315,-0.16294418858249332,1.2094015039199533,-0.285723368552039
0.024836297846005245,1,0,0,0,0,0,0,0,0,0,0,1.0253131232617108,-0.5497167838837773,-1.238221569351576,1.4939086042770926,-0.4095912160988402,-1.1401852164616024,-0.1186074018957248,1.1580611157330234,-0.09986930428681225,-0.28424651053939315,-0.16294418858249332,-0.8268552641606332,-0.285723368552039
-1.0056883337545808,1,0,0,0,0,0,0,0,0,0,0,-1.2623730786887049,-0.17408286970355483,0.9319574195432782,-0.6693849925872161,2.441458607253643,-1.1401852164616024,-0.1186074018957248,-1.4318953742998684,-0.09986930428681225,-1.2353876665771897,-0.16294418858249332,1.2094015039199533,-0.285723368552039
0.024836297846005245,1,0,0,0,0,0,0,0,0,0,0,0.5350946514151931,-0.9253506980639998,-1.6722573671305467,1.4939086042770926,-0.4095912160988402,-1.1401852164616024,-0.1186074018957248,1.1580611157330234,-0.09986930428681225,-1.2353876665771897,-0.16294418858249332,-0.8268552641606332,-0.285723368552039
-1.0056883337545808,1,0,0,0,0,0,0,0,0,0,0,0.26275105594490555,0.2015510444766677,1.3659932173222489,-0.6693849925872161,-0.4095912160988402,-1.1401852164616024,-0.1186074018957248,0.2947422857220595,-0.09986930428681225,-0.28424651053939315,-0.16294418858249332,-0.8268552641606332,-0.285723368552039
0.024836297846005245,1,0,0,0,0,0,0,0,0,0,0,0.5895633705092507,-0.9253506980639998,-0.8041857715726051,-0.6693849925872161,-0.4095912160988402,-1.1401852164616024,-0.1186074018957248,1.1580611157330234,-0.09986930428681225,-1.2353876665771897,-0.16294418858249332,-0.8268552641606332,3.499888738774509
-0.49042601795428775,1,0,0,0,0,0,0,0,0,0,0,0.26275105594490555,-0.5497167838837773,-1.6722573671305467,-0.6693849925872161,-0.4095912160988402,1.2913078767748316,-0.1186074018957248,1.1580611157330234,-0.09986930428681225,1.6180358015361997,-0.16294418858249332,-0.8268552641606332,-0.285723368552039
0.024836297846005245,1,0,0,0,0,0,0,0,0,0,0,-1.0989669214065323,1.7040867011975578,0.4979216217643073,1.4939086042770926,-0.4095912160988402,1.2913078767748316,-0.1186074018957248,1.1580611157330234,-0.09986930428681225,2.5691769575739962,-0.16294418858249332,-0.8268552641606332,-0.285723368552039
-2.036212965355167,1,0,0,0,0,0,0,0,0,0,0,0.6985008086973656,1.3284527870173353,0.0638858239853365,-0.6693849925872161,-0.4095912160988402,-1.9506829142070805,-0.1186074018957248,1.1580611157330234,-0.09986930428681225,-1.2353876665771897,-0.16294418858249332,1.2094015039199533,-0.285723368552039
-1.0056883337545808,1,0,0,0,0,0,0,0,0,0,0,0.4806259323211356,-0.9253506980639998,1.3659932173222489,-0.6693849925872161,-0.4095912160988402,-1.1401852164616024,-0.1186074018957248,0.2947422857220595,-0.09986930428681225,-1.2353876665771897,-0.16294418858249332,-0.8268552641606332,-0.285723368552039
1.5706232452468842,1,0,0,0,0,0,0,0,0,0,0,0.044876179568675484,2.0797206153777803,-1.6722573671305467,1.4939086042770926,-0.4095912160988402,0.48081017902935363,-0.1186074018957248,1.1580611157330234,-0.09986930428681225,-1.2353876665771897,-0.16294418858249332,1.2094015039199533,-0.285723368552039
0.024836297846005245,1,0,0,0,0,0,0,0,0,0,0,1.3521254378260559,0.2015510444766677,-1.6722573671305467,-0.6693849925872161,-0.4095912160988402,0.48081017902935363,-0.1186074018957248,1.1580611157330234,-0.09986930428681225,-0.28424651053939315,-0.16294418858249332,-0.8268552641606332,-0.285723368552039
0.024836297846005245,1,0,0,0,0,0,0,0,0,0,0,-0.33640485408972715,0.2015510444766677,1.3659932173222489,1.4939086042770926,-0.4095912160988402,-0.3296875187161244,-0.1186074018957248,-1.4318953742998684,-0.09986930428681225,-0.28424651053939315,-0.16294418858249332,1.2094015039199533,-0.285723368552039
-1.520950649554874,1,0,0,0,0,0,0,0,0,0,0,-0.6087484495600147,-0.5497167838837773,-0.8041857715726051,-0.6693849925872161,-0.4095912160988402,-0.3296875187161244,-0.1186074018957248,0.2947422857220595,-0.09986930428681225,-1.2353876665771897,-0.16294418858249332,1.2094015039199533,-0.285723368552039
-1.0056883337545808,1,0,0,0,0,0,0,0,0,0,0,-1.8615289887233375,-0.17408286970355483,-0.3701499737936343,-0.6693849925872161,-0.4095912160988402,-1.1401852164616024,-0.1186074018957248,1.1580611157330234,-0.09986930428681225,-0.28424651053939315,-0.16294418858249332,-0.8268552641606332,-0.285723368552039
-2.5514752811554597,1,0,0,0,0,0,0,0,0,0,0,-1.2079043595946475,0.2015510444766677,-1.6722573671305467,-0.6693849925872161,-0.4095912160988402,-1.1401852164616024,-0.1186074018957248,-0.5685765442889045,-0.09986930428681225,-1.2353876665771897,-0.16294418858249332,-0.8268552641606332,-0.285723368552039
0.024836297846005245,1,0,0,0,0,0,0,0,0,0,0,0.4261572132270781,-0.17408286970355483,0.9319574195432782,-0.6693849925872161,-0.4095912160988402,0.48081017902935363,-0.1186074018957248,-0.5685765442889045,-0.09986930428681225,-0.28424651053939315,-0.16294418858249332,1.2094015039199533,-0.285723368552039
2.0858855610471774,1,0,0,0,0,0,0,0,0,0,0,1.5155315951082284,2.0797206153777803,1.3659932173222489,1.4939086042770926,-0.4095912160988402,1.2913078767748316,-0.1186074018957248,-1.4318953742998684,-0.09986930428681225,-0.28424651053939315,-0.16294418858249332,-0.8268552641606332,-0.285723368552039
0.024836297846005245,1,0,0,0,0,0,0,0,0,0,0,-0.7176858877481297,0.9528188728371128,0.0638858239853365,-0.6693849925872161,2.441458607253643,0.48081017902935363,-0.1186074018957248,0.2947422857220595,-0.09986930428681225,-0.28424651053939315,6.137070666338817,-0.8268552641606332,-0.285723368552039
0.024836297846005245,1,0,0,0,0,0,0,0,0,0,0,-0.11852997771349706,-0.5497167838837773,0.9319574195432782,1.4939086042770926,-0.4095912160988402,1.2913078767748316,-0.1186074018957248,1.1580611157330234,-0.09986930428681225,0.6668946454984033,-0.16294418858249332,-0.8268552641606332,-0.285723368552039
0.024836297846005245,1,0,0,0,0,0,0,0,0,0,0,1.0797818423557684,2.0797206153777803,0.0638858239853365,-0.6693849925872161,-0.4095912160988402,-1.1401852164616024,-0.1186074018957248,0.2947422857220595,-0.09986930428681225,-0.28424651053939315,-0.16294418858249332,-0.8268552641606332,-0.285723368552039
2.6011478768474703,1,0,0,0,0,0,0,0,0,0,0,1.0253131232617108,2.0797206153777803,-0.3701499737936343,1.4939086042770926,-0.4095912160988402,0.48081017902935363,-0.1186074018957248,0.2947422857220595,-0.09986930428681225,1.6180358015361997,-0.16294418858249332,-0.8268552641606332,-0.285723368552039
0.024836297846005245,1,0,0,0,0,0,0,0,0,0,0,0.099344898662733,0.5771849586568902,0.0638858239853365,-0.6693849925872161,-0.4095912160988402,-0.3296875187161244,-0.1186074018957248,-0.5685765442889045,-0.09986930428681225,-0.28424651053939315,-0.16294418858249332,-0.8268552641606332,-0.285723368552039
-0.49042601795428775,1,0,0,0,0,0,0,0,0,0,0,-0.06406125861943955,-0.5497167838837773,-0.3701499737936343,-0.6693849925872161,2.441458607253643,-1.1401852164616024,-0.1186074018957248,-0.5685765442889045,-0.09986930428681225,-0.28424651053939315,-0.16294418858249332,1.2094015039199533,-0.285723368552039
0.024836297846005245,1,0,0,0,0,0,0,0,0,0,0,1.3521254378260559,0.2015510444766677,0.4979216217643073,-0.6693849925872161,2.441458607253643,0.48081017902935363,8.431177009333386,0.2947422857220595,-0.09986930428681225,1.6180358015361997,-0.16294418858249332,-0.8268552641606332,-0.285723368552039
0.024836297846005245,1,0,0,0,0,0,0,0,0,0,0,0.6985008086973656,-0.9253506980639998,-1.238221569351576,-0.6693849925872161,-0.4095912160988402,0.48081017902935363,-0.1186074018957248,1.1580611157330234,-0.09986930428681225,-1.2353876665771897,-0.16294418858249332,1.2094015039199533,-0.285723368552039
1.0553609294465913,1,0,0,0,0,0,0,0,0,0,0,0.5895633705092507,1.3284527870173353,0.4979216217643073,1.4939086042770926,-0.4095912160988402,-1.9506829142070805,-0.1186074018957248,-2.2952142043108323,-0.09986930428681225,-0.28424651053939315,-0.16294418858249332,1.2094015039199533,-0.285723368552039
0.024836297846005245,1,0,0,0,0,0,0,0,0,0,0,-0.39087357318378463,0.2015510444766677,-0.3701499737936343,-0.6693849925872161,2.441458607253643,0.48081017902935363,-0.1186074018957248,0.2947422857220595,-0.09986930428681225,0.6668946454984033,-0.16294418858249332,1.2094015039199533,-0.285723368552039
0.024836297846005245,1,0,0,0,0,0,0,0,0,0,0,-0.11852997771349706,1.3284527870173353,0.0638858239853365,-0.6693849925872161,-0.4095912160988402,0.48081017902935363,-0.1186074018957248,-1.4318953742998684,-0.09986930428681225,-0.28424651053939315,-0.16294418858249332,1.2094015039199533,-0.285723368552039
0.024836297846005245,1,0,0,0,0,0,0,0,0,0,0,0.4806259323211356,-1.6766185264244449,-0.3701499737936343,-0.6693849925872161,2.441458607253643,0.48081017902935363,-0.1186074018957248,1.1580611157330234,-0.09986930428681225,0.6668946454984033,-0.16294418858249332,-0.8268552641606332,3.499888738774509
0.024836297846005245,1,0,0,0,0,0,0,0,0,0,0,-0.06406125861943955,0.5771849586568902,-0.3701499737936343,-0.6693849925872161,-0.4095912160988402,-1.1401852164616024,-0.1186074018957248,0.2947422857220595,-0.09986930428681225,-0.28424651053939315,-0.16294418858249332,-0.8268552641606332,-0.285723368552039
-1.0056883337545808,1,0,0,0,0,0,0,0,0,0,0,-0.8810920450303023,-0.5497167838837773,-0.8041857715726051,-0.6693849925872161,-0.4095912160988402,-1.1401852164616024,-0.1186074018957248,0.2947422857220595,-0.09986930428681225,-1.2353876665771897,-0.16294418858249332,1.2094015039199533,-0.285723368552039
1.0553609294465913,1,0,0,0,0,0,0,0,0,0,0,0.5895633705092507,1.3284527870173353,-1.238221569351576,1.4939086042770926,-0.4095912160988402,1.2913078767748316,-0.1186074018957248,0.2947422857220595,-0.09986930428681225,1.6180358015361997,-0.16294418858249332,1.2094015039199533,-0.285723368552039
0.5400986136462983,1,0,0,0,0,0,0,0,0,0,0,0.4806259323211356,1.3284527870173353,0.9319574195432782,-0.6693849925872161,-0.4095912160988402,0.48081017902935363,-0.1186074018957248,-0.5685765442889045,-0.09986930428681225,-0.28424651053939315,-0.16294418858249332,-0.8268552641606332,-0.285723368552039
0.5400986136462983,1,0,0,0,0,0,0,0,0,0,0,0.1538136177567905,0.9528188728371128,1.3659932173222489,-0.6693849925872161,-0.4095912160988402,-0.3296875187161244,-0.1186074018957248,0.2947422857220595,-0.09986930428681225,-0.28424651053939315,-0.16294418858249332,1.2094015039199533,-0.285723368552039
-0.49042601795428775,1,0,0,0,0,0,0,0,0,0,0,-0.06406125861943955,0.2015510444766677,0.4979216217643073,-0.6693849925872161,-0.4095912160988402,-0.3296875187161244,-0.1186074018957248,-1.4318953742998684,-0.09986930428681225,-0.28424651053939315,-0.16294418858249332,-0.8268552641606332,3.499888738774509
-0.49042601795428775,0,1,0,0,0,0,0,0,0,0,0,-0.8810920450303023,-0.9253506980639998,0.4979216217643073,-0.6693849925872161,-0.4095912160988402,-1.1401852164616024,-0.1186074018957248,0.2947422857220595,-0.09986930428681225,-0.28424651053939315,-0.16294418858249332,-0.8268552641606332,-0.285723368552039
-0.49042601795428775,0,1,0,0,0,0,0,0,0,0,0,-0.11852997771349706,0.5771849586568902,-0.8041857715726051,-0.6693849925872161,2.441458607253643,-1.1401852164616024,-0.1186074018957248,1.1580611157330234,-0.09986930428681225,-0.28424651053939315,-0.16294418858249332,-0.8268552641606332,-0.285723368552039
-0.49042601795428775,0,1,0,0,0,0,0,0,0,0,0,-1.58918539325305,-0.9253506980639998,0.0638858239853365,1.4939086042770926,-0.4095912160988402,-0.3296875187161244,-0.1186074018957248,0.2947422857220595,-0.09986930428681225,-0.28424651053939315,-0.16294418858249332,1.2094015039199533,-0.285723368552039
1.0553609294465913,0,1,0,0,0,0,0,0,0,0,0,0.8074382468854807,1.7040867011975578,1.3659932173222489,-0.6693849925872161,2.441458607253643,1.2913078767748316,-0.1186074018957248,1.1580611157330234,-0.09986930428681225,1.6180358015361997,-0.16294418858249332,-0.8268552641606332,-0.285723368552039
1.5706232452468842,0,1,0,0,0,0,0,0,0,0,0,1.1887192805438833,-0.5497167838837773,0.4979216217643073,-0.6693849925872161,2.441458607253643,-1.1401852164616024,-0.1186074018957248,0.2947422857220595,-0.09986930428681225,1.6180358015361997,-0.16294418858249332,-0.8268552641606332,-0.285723368552039
0.024836297846005245,0,1,0,0,0,0,0,0,0,0,0,-1.044498202312475,0.9528188728371128,-0.3701499737936343,-0.6693849925872161,2.441458607253643,0.48081017902935363,-0.1186074018957248,0.2947422857220595,-0.09986930428681225,-0.28424651053939315,-0.16294418858249332,1.2094015039199533,-0.285723368552039
0.024836297846005245,0,1,0,0,0,0,0,0,0,0,0,1.1887192805438833,-1.6766185264244449,-1.6722573671305467,1.4939086042770926,-0.4095912160988402,1.2913078767748316,-0.1186074018957248,0.2947422857220595,-0.09986930428681225,-0.28424651053939315,6.137070666338817,-0.8268552641606332,-0.285723368552039
-0.49042601795428775,0,1,0,0,0,0,0,0,0,0,0,-0.06406125861943955,-0.17408286970355483,-0.3701499737936343,1.4939086042770926,-0.4095912160988402,-1.9506829142070805,-0.1186074018957248,-0.5685765442889045,-0.09986930428681225,-0.28424651053939315,-0.16294418858249332,1.2094015039199533,-0.285723368552039
1.0553609294465913,0,1,0,0,0,0,0,0,0,0,0,1.0253131232617108,0.2015510444766677,-1.238221569351576,1.4939086042770926,-0.4095912160988402,0.48081017902935363,-0.1186074018957248,-1.4318953742998684,-0.09986930428681225,-0.28424651053939315,-0.16294418858249332,-0.8268552641606332,-0.285723368552039
0.024836297846005245,0,1,0,0,0,0,0,0,0,0,0,-0.11852997771349706,0.2015510444766677,0.4979216217643073,-0.6693849925872161,-0.4095912160988402,0.48081017902935363,8.431177009333386,0.2947422857220595,-0.09986930428681225,-0.28424651053939315,6.137070666338817,-0.8268552641606332,-0.285723368552039
-0.49042601795428775,0,1,0,0,0,0,0,0,0,0,0,-0.06406125861943955,0.2015510444766677,0.4979216217643073,-0.6693849925872161,2.441458607253643,-0.3296875187161244,-0.1186074018957248,-0.5685765442889045,-0.09986930428681225,0.6668946454984033,-0.16294418858249332,-0.8268552641606332,3.499888738774509
-1.0056883337545808,0,1,0,0,0,0,0,0,0,0,0,0.1538136177567905,-0.9253506980639998,-0.8041857715726051,-0.6693849925872161,-0.4095912160988402,-1.1401852164616024,-0.1186074018957248,0.2947422857220595,-0.09986930428681225,-1.2353876665771897,-0.16294418858249332,1.2094015039199533,-0.285723368552039
1.0553609294465913,0,1,0,0,0,0,0,0,0,0,0,-1.1534356405005899,2.0797206153777803,0.4979216217643073,1.4939086042770926,-0.4095912160988402,0.48081017902935363,-0.1186074018957248,-2.2952142043108323,-0.09986930428681225,-0.28424651053939315,-0.16294418858249332,1.2094015039199533,-0.285723368552039
